id,pred_label,probs
380,no_relation,"[0.9861507, 4.7986534e-05, 0.001146716, 7.5971606e-05, 0.00018827827, 1.405261e-05, 0.00014089319, 4.293231e-05, 0.00041294255, 6.9546266e-05, 1.9418587e-05, 0.00038734637, 0.00021409383, 3.50115e-05, 2.4640014e-05, 2.2851662e-05, 0.00017837834, 7.1672795e-05, 0.0100342035, 2.9685823e-06, 7.668219e-05, 3.9987786e-05, 9.334211e-05, 0.00016273191, 4.556634e-05, 2.4407149e-05, 9.723354e-06, 0.00016359802, 7.9316844e-05, 2.401805e-05]"
381,per:title,"[0.0019051078, 1.769607e-05, 1.5579955e-05, 3.872938e-06, 1.2457059e-05, 3.414331e-06, 2.4125735e-05, 1.2995435e-05, 0.99671835, 0.00012823688, 4.9472374e-06, 0.0002257549, 4.020724e-05, 0.00057299034, 3.6130446e-06, 2.8503657e-06, 2.3009392e-05, 9.818979e-06, 5.147714e-06, 2.2671175e-06, 6.6568173e-06, 6.735822e-05, 1.6245736e-05, 1.5565356e-05, 6.2583094e-06, 8.8508124e-05, 1.7574626e-05, 1.6357857e-05, 2.952121e-05, 3.518017e-06]"
382,per:employee_of,"[5.2076566e-06, 5.164992e-06, 2.8077534e-06, 9.597305e-07, 6.72015e-07, 7.556497e-07, 0.9999484, 9.36198e-06, 4.6478303e-06, 1.4071961e-06, 2.0867697e-06, 2.5920142e-06, 1.8497173e-06, 1.5002228e-06, 4.3798343e-07, 5.4574855e-07, 6.8472383e-07, 3.8785052e-07, 2.181058e-07, 8.7490446e-07, 1.7399925e-07, 7.9505145e-07, 1.8540726e-06, 1.5773796e-07, 3.2257244e-06, 3.3742603e-07, 4.0561272e-07, 1.2751558e-06, 8.1890244e-07, 3.1447638e-07]"
383,no_relation,"[0.9978131, 0.00011356478, 8.302759e-06, 1.0712942e-05, 9.99251e-05, 1.0809173e-05, 0.000617429, 0.00014412876, 4.3319615e-05, 4.403122e-05, 0.00016404422, 0.00014836762, 1.29638465e-05, 7.5928e-05, 2.7146e-05, 4.6207538e-06, 0.00012505226, 2.3116529e-05, 2.463467e-06, 1.0144754e-05, 5.2071823e-06, 0.00015782104, 2.4311132e-05, 8.4121704e-05, 1.379689e-05, 0.00011417453, 8.496298e-06, 3.3372926e-05, 2.91545e-05, 3.043085e-05]"
384,no_relation,"[0.9990331, 1.1291731e-05, 1.913435e-05, 6.777214e-06, 1.2307496e-05, 3.133269e-06, 3.1320098e-05, 8.812421e-06, 1.2661924e-05, 5.838628e-05, 4.3160176e-06, 1.720262e-05, 1.3401375e-05, 0.00015641065, 1.5619904e-05, 1.1037151e-06, 0.00021051349, 3.5641276e-06, 9.4364265e-07, 2.551329e-06, 1.7524897e-06, 0.00020815221, 4.9141354e-06, 9.13396e-06, 1.7011181e-06, 8.668118e-05, 2.1973872e-06, 4.6996058e-05, 6.7817846e-06, 9.03478e-06]"
385,per:employee_of,"[5.001515e-06, 4.6913788e-06, 1.2142722e-06, 2.0979483e-06, 9.531432e-07, 8.425275e-07, 0.99993026, 2.4707935e-05, 2.806717e-06, 9.01231e-07, 6.3395523e-06, 1.0369217e-06, 1.7244139e-06, 1.4164272e-06, 1.7222759e-06, 5.536376e-07, 6.576258e-07, 6.4833546e-07, 2.2608197e-07, 1.7717044e-06, 1.7136064e-07, 1.1534958e-06, 2.5643974e-06, 2.4905117e-07, 2.683519e-06, 2.453914e-07, 3.3234875e-07, 1.0365895e-06, 1.5723265e-06, 4.1523512e-07]"
386,org:place_of_headquarters,"[0.0001892217, 0.000103612874, 3.1366176e-06, 2.5257918e-05, 5.785348e-06, 0.99957436, 3.1509785e-06, 1.0429131e-05, 1.4663757e-06, 1.4034772e-05, 3.5308678e-06, 2.173123e-06, 3.2882474e-06, 2.474437e-06, 5.4933976e-06, 3.9854367e-06, 2.4724982e-06, 3.676879e-06, 1.2127836e-06, 1.312158e-05, 1.6260457e-06, 4.027424e-06, 2.0835757e-06, 9.821337e-07, 3.96613e-06, 3.4143975e-06, 4.0260793e-06, 3.88584e-06, 1.2971658e-06, 2.7652795e-06]"
387,per:title,"[1.1154954e-05, 1.4160817e-05, 1.1015589e-05, 5.379599e-06, 1.174725e-06, 2.8537474e-06, 2.1300184e-06, 8.972559e-07, 0.9998499, 3.1912106e-05, 5.6149906e-07, 4.203431e-06, 1.2504816e-05, 1.8211153e-05, 1.3230505e-06, 7.98904e-07, 1.2736218e-06, 1.9336492e-06, 2.1428689e-06, 3.800039e-07, 2.7068436e-06, 4.598453e-06, 1.6399997e-06, 1.8396787e-06, 1.2012772e-06, 1.9946588e-06, 3.9872925e-06, 1.8851239e-06, 5.6414447e-06, 5.9256763e-07]"
388,per:employee_of,"[3.4954555e-06, 4.733715e-06, 1.1311508e-06, 5.8784883e-07, 1.02216e-06, 5.5082955e-07, 0.9999523, 1.067044e-05, 2.2576753e-06, 1.1516657e-06, 4.5849415e-06, 1.2773309e-06, 1.0914031e-06, 1.7495613e-06, 8.437748e-07, 5.0646605e-07, 9.32812e-07, 6.248298e-07, 1.9315625e-07, 1.2386574e-06, 2.0583819e-07, 1.335138e-06, 1.8236647e-06, 2.3397622e-07, 2.193343e-06, 4.6062655e-07, 3.072739e-07, 1.2397672e-06, 9.646039e-07, 2.9716156e-07]"
389,org:place_of_headquarters,"[0.0030107158, 0.0068111224, 9.196366e-05, 0.000116471674, 1.1674485e-05, 0.9790284, 2.9217808e-05, 0.00025106207, 1.4155067e-05, 0.004486869, 7.914542e-05, 3.0147092e-05, 1.50518335e-05, 4.6921366e-05, 3.692515e-05, 2.3677714e-05, 0.00028458965, 8.951262e-05, 5.8963593e-05, 0.00020511872, 8.948087e-05, 4.145225e-05, 3.099734e-05, 1.3924401e-05, 0.0039742794, 0.0003643953, 6.6242595e-05, 6.963894e-05, 2.562389e-05, 0.00060219964]"
390,org:place_of_headquarters,"[1.4776998e-05, 3.4707653e-05, 2.619805e-06, 1.5198975e-05, 7.305419e-06, 0.9998128, 2.7164328e-06, 1.1185261e-05, 1.941732e-06, 1.2293678e-05, 4.3742966e-06, 1.9393724e-06, 3.7081566e-06, 3.8465514e-06, 1.1050185e-05, 2.9305888e-06, 2.1969722e-06, 5.167361e-06, 1.2659625e-06, 1.2992218e-05, 1.9809943e-06, 4.9230434e-06, 2.4203277e-06, 1.4895076e-06, 6.446278e-06, 3.2995783e-06, 6.487079e-06, 3.3195322e-06, 2.798407e-06, 1.8598844e-06]"
391,no_relation,"[0.97378, 0.004109637, 0.005569414, 0.0015355236, 2.7705415e-05, 0.0003523583, 2.9875271e-05, 2.9980216e-05, 0.009767404, 0.0025175335, 5.788286e-05, 0.000106350235, 8.9890615e-05, 7.988597e-05, 0.00023394967, 0.0001985575, 0.00037171954, 6.745678e-05, 4.787208e-05, 4.708395e-06, 8.136351e-05, 0.0001710475, 4.5524514e-05, 8.644218e-05, 1.6132693e-05, 0.00012016437, 0.0002898773, 6.868413e-05, 6.8422356e-05, 7.475998e-05]"
392,no_relation,"[0.9928888, 1.4667738e-05, 6.233792e-05, 1.7707505e-05, 3.5079294e-05, 7.496079e-06, 0.00010602227, 5.4128934e-05, 5.428723e-05, 0.00011238185, 7.686782e-05, 4.04538e-05, 0.0002228276, 0.00024772307, 5.9697046e-05, 1.3535395e-05, 0.0037837997, 1.1630933e-05, 1.0391485e-05, 1.8349296e-05, 1.176936e-05, 0.00028095423, 0.000118124655, 6.392367e-05, 4.3947377e-05, 0.00017766279, 0.00011639672, 0.00028023147, 0.000998118, 7.072163e-05]"
393,no_relation,"[0.9997702, 7.260754e-06, 3.811179e-05, 1.3614615e-05, 3.4287957e-06, 1.876999e-05, 2.8621187e-06, 3.0738602e-06, 1.6480168e-06, 2.2848993e-05, 1.368416e-06, 1.1383696e-05, 3.6227457e-06, 1.8312363e-05, 1.1557638e-05, 5.209468e-07, 1.03847615e-05, 5.5204046e-06, 7.736182e-07, 7.876623e-07, 2.463393e-06, 7.145358e-06, 1.5306223e-06, 3.2428745e-06, 2.153611e-06, 1.2434967e-05, 1.6280325e-06, 8.91933e-06, 7.871011e-06, 6.573447e-06]"
394,no_relation,"[0.9423508, 0.017515967, 0.00047316973, 0.01947626, 0.00019556726, 0.0006868403, 6.478535e-05, 8.060606e-05, 0.00030630184, 0.0008397411, 0.00073912967, 7.519591e-05, 3.439034e-05, 8.3968655e-05, 0.0003055232, 0.00023767973, 0.00020409045, 0.010291813, 0.0017636525, 1.0415577e-05, 0.001229906, 9.622611e-05, 0.0001605076, 0.00035537212, 3.661231e-05, 0.00015353852, 0.0014626787, 6.4283086e-05, 0.0006542596, 5.0669893e-05]"
395,per:alternate_names,"[3.49274e-05, 2.5952238e-06, 0.00018194184, 7.18641e-05, 4.860674e-06, 2.9584505e-06, 1.2751196e-05, 9.252412e-06, 5.203567e-05, 1.6765359e-06, 2.2561642e-07, 2.7531345e-05, 0.99943894, 4.3365868e-05, 1.363315e-05, 2.865105e-06, 2.0991896e-05, 9.436966e-07, 1.0269748e-06, 7.183117e-06, 5.602757e-07, 2.9116052e-05, 2.9594635e-06, 4.3875984e-06, 4.102907e-06, 5.903399e-06, 2.3039865e-06, 1.1458956e-05, 3.644381e-06, 3.958119e-06]"
396,no_relation,"[0.9996214, 1.0792018e-05, 9.890222e-06, 1.1110653e-05, 5.868185e-06, 9.741661e-06, 5.266559e-05, 8.999715e-06, 1.2623732e-05, 4.234633e-05, 9.933676e-06, 9.8219725e-06, 2.5175477e-06, 1.0114753e-05, 4.2205843e-06, 1.2657853e-06, 1.091845e-05, 8.721599e-06, 1.066915e-06, 7.571999e-07, 4.1757276e-06, 5.9050567e-06, 2.8144543e-05, 4.8162633e-06, 1.2033787e-05, 1.0266703e-05, 2.8387703e-06, 6.8487966e-06, 7.281317e-05, 7.3408223e-06]"
397,org:alternate_names,"[0.027259562, 0.047712203, 0.0002110793, 0.9235754, 5.215904e-06, 9.438151e-05, 6.368984e-05, 5.101851e-06, 6.299576e-05, 0.00054368854, 2.462702e-05, 1.2473689e-05, 3.0562598e-05, 1.0446786e-05, 5.7768368e-05, 5.5209923e-05, 8.228172e-06, 9.273651e-05, 1.656492e-05, 1.768297e-06, 2.19888e-05, 1.5829906e-05, 4.3774116e-06, 1.8968714e-05, 1.7583014e-06, 1.3789496e-05, 4.3944e-05, 2.0415075e-05, 1.2850011e-05, 2.2699448e-06]"
398,org:top_members/employees,"[0.024651488, 0.025864163, 0.7394613, 0.09002816, 9.723493e-05, 0.0025509926, 0.00021135781, 0.0001873657, 0.023572166, 0.023224283, 0.0008760546, 7.851551e-05, 0.00031844, 0.0003848906, 0.049817756, 0.0021071509, 0.00033526812, 0.0020728176, 0.0022550519, 3.6811412e-05, 0.0023049684, 0.0009499485, 0.00015208137, 0.00058796146, 3.7130216e-05, 0.00024422628, 0.0058827866, 0.00030102432, 0.0009305679, 0.0004780191]"
399,per:employee_of,"[3.7558543e-06, 5.01624e-06, 2.5194724e-06, 1.1563237e-06, 6.966521e-07, 6.036766e-07, 0.9999584, 6.484202e-06, 3.8933404e-06, 1.3278067e-06, 1.7110524e-06, 1.4065474e-06, 1.1620689e-06, 1.3463174e-06, 4.85506e-07, 5.858416e-07, 6.4698673e-07, 4.655407e-07, 1.9237703e-07, 6.583095e-07, 1.9632144e-07, 9.547658e-07, 1.521869e-06, 1.6910818e-07, 1.7909458e-06, 3.0589658e-07, 3.432227e-07, 1.090044e-06, 8.047482e-07, 2.4350788e-07]"
400,per:title,"[0.0037881834, 4.8055437e-05, 1.1850114e-05, 6.2933977e-06, 1.7280317e-05, 3.985446e-06, 0.0011611552, 4.544814e-05, 0.99433786, 0.0001789482, 1.5157105e-05, 1.8199717e-05, 3.5341996e-05, 0.00015396859, 3.3501242e-06, 3.1412465e-06, 9.266466e-06, 5.610895e-06, 4.3924774e-06, 2.8122527e-06, 3.8633607e-06, 3.790883e-05, 1.5794254e-05, 1.1060098e-05, 8.42128e-06, 1.0071996e-05, 1.5514755e-05, 1.3531139e-05, 3.1041633e-05, 2.5103793e-06]"
401,no_relation,"[0.9254132, 0.014743069, 0.001771173, 0.029682353, 0.00032873137, 0.00078700855, 2.9321784e-05, 1.8795385e-05, 0.00022210051, 0.00995152, 0.00034959463, 5.7274956e-05, 0.00028679924, 4.2809505e-05, 0.0015690235, 0.0058535673, 0.0011658864, 0.0013165987, 0.0001483272, 4.6138175e-05, 5.0549603e-05, 0.00013739364, 6.5532564e-05, 0.00010759045, 1.0779837e-05, 3.2776014e-05, 0.00524992, 1.9200103e-05, 0.00049510534, 4.791635e-05]"
402,per:spouse,"[0.11207473, 4.4185355e-05, 0.00032096385, 4.9008322e-05, 6.0888866e-05, 5.162098e-05, 0.0020005708, 0.00015199943, 0.0015122076, 0.0012523526, 0.00024084885, 0.0023425438, 0.0008533191, 0.7130847, 0.0010770886, 0.000116426796, 0.008786831, 0.00024041122, 0.00023344938, 0.0002795256, 0.00072151056, 0.016882846, 0.00064457936, 0.0034457834, 0.00017591091, 0.037125584, 0.00017212854, 0.05892225, 0.00062495033, 0.03651082]"
403,no_relation,"[0.9998803, 4.713571e-06, 4.802268e-06, 1.1367569e-05, 7.3342485e-06, 1.7801517e-06, 8.032497e-06, 3.713723e-06, 2.2724516e-06, 7.353481e-06, 1.5054894e-06, 3.3238587e-06, 2.650848e-06, 6.343505e-06, 1.5134342e-06, 2.6980769e-07, 4.535388e-06, 6.886427e-06, 4.2114533e-07, 5.699433e-07, 2.4449628e-06, 3.3043077e-06, 2.755116e-06, 1.10381025e-05, 2.5331817e-06, 3.3800359e-06, 1.0092447e-06, 2.1225621e-06, 9.616355e-06, 2.0736538e-06]"
404,per:colleagues,"[0.44871205, 4.9365808e-05, 0.0018158276, 4.727913e-05, 2.4146459e-05, 0.00010872379, 4.5341327e-05, 2.905888e-05, 6.6875684e-05, 8.869429e-05, 8.028071e-06, 0.54385215, 0.0014446732, 0.0007303883, 6.9115245e-05, 1.3180904e-05, 0.0010257367, 2.9688192e-05, 1.2636749e-05, 1.1894732e-05, 1.7339906e-05, 0.0001500022, 1.7412753e-05, 4.265907e-05, 5.4863423e-05, 0.0010471507, 2.6482037e-05, 0.00029695325, 0.00012092969, 4.1312967e-05]"
405,per:employee_of,"[6.5972636e-06, 4.922107e-06, 1.5813694e-06, 8.128423e-07, 6.869748e-07, 6.0199716e-07, 0.9999516, 1.0849419e-05, 3.8035528e-06, 1.0941735e-06, 2.3749285e-06, 1.6542181e-06, 1.2995503e-06, 1.2456969e-06, 4.6457774e-07, 4.965163e-07, 5.8583254e-07, 4.0797272e-07, 1.8695248e-07, 9.008188e-07, 1.7249647e-07, 6.891855e-07, 1.6990844e-06, 1.5798052e-07, 2.3328323e-06, 2.8644715e-07, 3.400402e-07, 9.674565e-07, 8.818382e-07, 2.711497e-07]"
406,per:employee_of,"[0.0024074984, 0.000111890586, 2.76876e-05, 5.734269e-05, 0.00010988225, 3.1905518e-05, 0.7118327, 3.5157136e-05, 0.00015447986, 0.0003524176, 0.0004459497, 0.00029525204, 0.00028383752, 5.0310784e-05, 6.84074e-05, 1.6189311e-05, 0.00018672073, 9.314421e-05, 1.5824076e-05, 6.506434e-05, 2.4777546e-05, 4.237526e-05, 0.0002152995, 8.670949e-05, 0.00011137617, 4.4033215e-05, 0.00077618554, 0.00016978724, 0.2818645, 2.3335073e-05]"
407,no_relation,"[0.96294236, 3.226911e-05, 0.03467209, 0.00011204413, 1.0999752e-05, 9.3478906e-05, 2.2195396e-05, 3.190935e-05, 1.9515897e-05, 0.00010798654, 3.2373403e-06, 0.00011697239, 0.00013057589, 5.707557e-05, 0.001012247, 4.7171558e-05, 0.0001768698, 8.468031e-06, 1.9293e-05, 4.8456614e-06, 1.6544724e-05, 0.0001198385, 1.5152323e-05, 2.0394053e-05, 6.723674e-06, 4.6646674e-05, 1.3836877e-05, 8.6649314e-05, 1.1668388e-05, 4.0848074e-05]"
408,no_relation,"[0.99960035, 0.00024936715, 7.91441e-06, 3.9979866e-05, 3.519334e-06, 7.0915903e-06, 3.8467906e-06, 1.5652423e-06, 4.25507e-06, 2.6132966e-05, 5.4612374e-06, 1.5276936e-06, 1.1151621e-06, 6.388512e-06, 2.1917056e-06, 4.649171e-07, 3.0088427e-06, 8.384369e-06, 9.510095e-07, 2.944222e-07, 2.0770965e-06, 2.75337e-06, 1.9737986e-06, 3.5007527e-06, 9.2402865e-07, 2.1881906e-06, 3.6357485e-06, 1.7469567e-06, 6.2459285e-06, 1.2684569e-06]"
409,org:founded_by,"[0.0006101411, 5.4499054e-05, 0.2498989, 9.7954326e-05, 3.8073442e-05, 0.00015442421, 0.000289927, 3.270971e-05, 0.00014142276, 0.000112995454, 2.3602739e-05, 0.0049189664, 0.005570544, 0.00036604484, 0.73363227, 0.00024916316, 0.0002496339, 0.00018654476, 0.0001858111, 2.9201332e-05, 4.581864e-05, 0.0016676504, 0.00014329629, 6.541821e-05, 4.3001884e-05, 0.00015873362, 0.00017323547, 0.00023964887, 0.00038049032, 0.00023987087]"
410,no_relation,"[0.98263574, 0.00264456, 7.350903e-05, 0.000493468, 9.283288e-05, 4.558963e-05, 0.0016091872, 3.9862094e-05, 0.0011754711, 0.0027130288, 0.00036672846, 6.062988e-05, 3.1821895e-05, 0.0002949874, 0.00017323464, 0.00018115075, 0.0008976622, 0.00012670454, 1.9354355e-05, 1.4881519e-05, 7.721053e-05, 0.0034019612, 0.0003612573, 8.6028995e-05, 1.1065177e-05, 0.0015185672, 0.00017773475, 0.00026564253, 0.00033741273, 7.2796465e-05]"
411,org:founded,"[0.025625553, 0.00047681795, 2.543211e-05, 0.0006071775, 0.000119558514, 0.0055993423, 3.464689e-05, 0.0001972849, 2.9038756e-05, 0.00022532878, 0.000454295, 2.9733572e-05, 9.489374e-06, 9.712996e-05, 0.0040683383, 7.709081e-05, 3.5108897e-05, 0.96098214, 4.2190262e-05, 6.486962e-05, 0.00033741107, 6.138512e-05, 4.8132642e-05, 5.0784027e-05, 6.988073e-05, 4.8093912e-05, 0.0001874818, 1.3916348e-05, 0.0003217731, 6.0547998e-05]"
412,no_relation,"[0.999902, 8.48424e-06, 6.693484e-06, 9.37958e-06, 4.1382377e-06, 3.3961937e-06, 4.6790883e-06, 2.9552434e-06, 2.7775477e-06, 7.764422e-06, 1.2902588e-06, 2.4589363e-06, 1.5919691e-06, 7.1162603e-06, 1.6170064e-06, 2.5553422e-07, 2.4873402e-06, 5.7320913e-06, 4.894123e-07, 3.172526e-07, 1.6601508e-06, 2.8957907e-06, 2.4679152e-06, 4.279138e-06, 1.1135133e-06, 2.6832743e-06, 8.8874515e-07, 2.112952e-06, 4.7044314e-06, 1.5321851e-06]"
413,no_relation,"[0.99538714, 1.8076813e-05, 0.0035301435, 4.3652773e-05, 7.4725963e-06, 1.1767384e-05, 1.1457101e-05, 8.727849e-06, 1.9490375e-05, 0.000107660875, 2.598211e-06, 2.3344328e-05, 2.9929892e-05, 8.167857e-05, 0.00026227307, 1.0106904e-05, 0.00010074748, 7.0574715e-06, 4.9470136e-06, 1.5687064e-06, 1.7369504e-05, 7.091906e-05, 5.415354e-06, 4.4234486e-05, 4.3635646e-06, 6.6777175e-05, 9.001852e-06, 6.16364e-05, 1.2956856e-05, 3.746735e-05]"
414,no_relation,"[0.9584967, 4.6887282e-05, 4.4921606e-05, 0.00012755815, 6.535107e-05, 0.0009777448, 4.3071595e-05, 0.0046224725, 2.3743421e-05, 0.00017939329, 0.00034576125, 5.264856e-05, 7.348453e-05, 0.00020105239, 0.00026761685, 2.1859703e-05, 0.0002981308, 0.00012835841, 1.8245159e-05, 0.0023036145, 0.000123358, 0.000269377, 7.746464e-05, 0.00019087757, 0.0034682122, 0.00075295026, 3.6626934e-05, 0.000114960036, 0.00010596434, 0.026521714]"
415,org:founded,"[1.544721e-05, 2.8486963e-06, 1.3830037e-06, 1.5135272e-06, 4.129772e-06, 2.4210626e-06, 8.078614e-07, 5.144672e-07, 9.282639e-07, 1.7842418e-06, 1.5262173e-06, 1.358246e-06, 5.811254e-07, 1.9653182e-06, 7.791532e-06, 9.007963e-07, 1.3887557e-06, 0.9999304, 7.304191e-07, 6.004936e-07, 1.0175437e-05, 2.172629e-06, 1.2386882e-06, 8.717995e-07, 1.4535474e-06, 8.84907e-07, 1.059774e-06, 6.354216e-07, 1.5444597e-06, 9.0942024e-07]"
416,org:founded,"[0.034675665, 1.5097741e-05, 7.4841873e-06, 1.6097969e-05, 3.432285e-05, 2.3486176e-05, 4.9770592e-06, 4.658881e-06, 4.7045564e-06, 1.9979105e-05, 2.3028442e-05, 1.6778748e-05, 1.7066891e-06, 1.4386086e-05, 0.000101141144, 4.744073e-06, 1.0200087e-05, 0.9648232, 4.6478085e-06, 2.21393e-06, 0.00010427292, 9.891071e-06, 1.0782133e-05, 8.296923e-06, 8.600777e-06, 7.5747707e-06, 7.299224e-06, 2.4409985e-06, 2.3856417e-05, 8.456935e-06]"
417,org:product,"[0.00010432658, 1.0872862e-05, 5.4103657e-06, 3.7793825e-06, 5.7603042e-06, 2.1434369e-06, 5.2242166e-07, 5.099686e-07, 3.7748327e-06, 9.1481474e-05, 1.4832844e-06, 1.0646085e-06, 1.1340115e-06, 2.2356508e-06, 4.3715936e-06, 4.2754764e-06, 1.3980949e-05, 6.4861756e-06, 6.3591784e-07, 1.7997895e-06, 1.2749499e-06, 1.858207e-06, 8.083188e-07, 3.7859154e-06, 5.681465e-07, 2.1345002e-06, 0.9996735, 1.6258875e-06, 4.8142483e-05, 2.9931908e-07]"
418,no_relation,"[0.99988556, 3.4367527e-05, 6.2724807e-06, 1.3190843e-05, 1.4202416e-06, 3.9493957e-06, 3.239746e-06, 1.978565e-06, 2.8556544e-06, 9.026869e-06, 1.6852748e-06, 4.3734717e-06, 1.1340239e-06, 4.7468784e-06, 1.4747699e-06, 1.9223667e-07, 2.790264e-06, 2.234411e-06, 2.2120273e-07, 2.3408847e-07, 8.1808605e-07, 2.9518458e-06, 1.3613026e-06, 1.8092123e-06, 7.819867e-07, 2.5925435e-06, 8.6497056e-07, 2.124787e-06, 4.3875084e-06, 1.2852859e-06]"
419,no_relation,"[0.99973494, 2.2921911e-05, 1.4264104e-05, 4.8877697e-05, 4.7944636e-06, 6.263395e-06, 5.6690656e-06, 1.0526887e-06, 3.945364e-06, 3.575249e-05, 2.2233116e-06, 2.7022086e-05, 2.5272589e-06, 8.636185e-06, 8.102058e-06, 8.283809e-07, 5.599835e-06, 1.7350732e-05, 9.489042e-07, 3.245453e-07, 2.9770124e-06, 4.2613656e-06, 3.4294562e-06, 2.763148e-06, 7.9954754e-07, 6.3095044e-06, 1.7599989e-06, 7.966117e-06, 1.49171365e-05, 2.7189583e-06]"
420,no_relation,"[0.6751284, 0.00020421202, 4.998464e-05, 0.0005180092, 0.00029677403, 0.0002468171, 0.0012442142, 5.2962783e-05, 0.00034569766, 0.0003345085, 0.0019220259, 7.997103e-05, 6.5558044e-05, 2.9628987e-05, 0.00015458057, 0.00015373522, 0.00014691723, 0.00049659266, 0.00011068899, 2.7249023e-05, 0.00012966363, 4.0393952e-05, 0.0016238691, 0.00020795931, 0.00030707716, 4.5435554e-05, 0.00035894953, 3.1436022e-05, 0.31556442, 8.225872e-05]"
421,no_relation,"[0.729594, 0.00011120237, 0.0005073183, 0.00025704686, 5.3695137e-05, 4.207375e-05, 7.697006e-05, 3.1016403e-05, 0.26550898, 0.00071833393, 4.5795317e-05, 0.00017458237, 0.00014419574, 0.00041982846, 0.00012947718, 5.1142037e-05, 0.00023367185, 6.854554e-05, 3.5967958e-05, 3.6515055e-06, 0.00011561706, 0.00022467117, 0.00024912067, 0.00014666552, 2.65048e-05, 0.0001836616, 0.00021953447, 8.765578e-05, 0.00050152454, 3.7615417e-05]"
422,no_relation,"[0.9820639, 0.00018460995, 0.016237553, 0.0001334093, 8.9761e-06, 3.5980116e-05, 1.301345e-05, 5.968729e-06, 4.359956e-05, 0.00048484857, 5.600812e-06, 2.7197164e-05, 2.1945825e-05, 1.897041e-05, 0.00029997434, 5.709865e-05, 0.00014852145, 9.749562e-06, 1.0225154e-05, 1.3482236e-06, 9.013887e-06, 3.9175007e-05, 8.211301e-06, 1.3242519e-05, 2.0198547e-06, 1.7592629e-05, 5.054662e-05, 1.8144883e-05, 1.7008193e-05, 1.2472698e-05]"
423,org:product,"[0.0002871852, 9.307258e-06, 1.4749685e-05, 4.52119e-06, 5.892083e-06, 6.9985776e-06, 9.0179833e-07, 1.8922912e-06, 7.995538e-06, 0.0001964231, 1.9780912e-06, 1.0442822e-06, 1.5215604e-06, 2.7885794e-06, 1.1396173e-05, 5.3807385e-06, 3.0041501e-05, 4.7393323e-06, 1.2500126e-06, 4.7949193e-06, 1.5954897e-06, 2.8949778e-06, 1.383936e-06, 3.7978027e-06, 2.1058356e-06, 4.151359e-06, 0.999321, 2.3344382e-06, 5.9264064e-05, 6.5127153e-07]"
424,per:children,"[0.0015085055, 0.0006942223, 0.15413009, 0.015282227, 0.00088818895, 0.00073731225, 0.00060301763, 0.00026419907, 0.0018632406, 0.0061694235, 8.4633124e-05, 0.0016441717, 0.099135794, 0.0018652194, 0.0077094813, 0.0007602511, 0.42599782, 0.0009002369, 0.0013299425, 0.0002659526, 0.0008620653, 0.14307255, 0.0002638584, 0.002240975, 0.0004578733, 0.07545967, 0.005108107, 0.04876832, 0.0013093087, 0.0006233074]"
425,per:employee_of,"[0.2814478, 0.00033876716, 0.00025199307, 0.0001935436, 3.4760073e-05, 5.5093784e-05, 0.7150578, 0.000492502, 0.00019048466, 0.00022315729, 0.00012816592, 0.00027072927, 3.6213765e-05, 1.7212195e-05, 1.1223701e-05, 2.6477303e-05, 1.1083488e-05, 2.1683782e-05, 9.674254e-06, 1.1966965e-05, 3.0000398e-05, 5.3473454e-06, 0.00011089361, 3.1174066e-05, 0.00058888836, 1.0616481e-05, 3.98592e-05, 1.0983883e-05, 0.0003165436, 2.5324403e-05]"
426,no_relation,"[0.9988366, 0.00016933549, 5.338056e-05, 0.00024468356, 4.8274073e-06, 0.00043175396, 2.8431089e-06, 1.3750364e-05, 3.0973051e-06, 5.81659e-05, 6.8187614e-06, 1.0993044e-05, 5.603865e-06, 8.166104e-06, 2.0740305e-05, 3.970603e-06, 1.1995671e-05, 1.0561508e-05, 3.107154e-06, 2.2301097e-06, 6.7662913e-06, 8.374064e-06, 3.7602447e-06, 4.748628e-06, 4.3826753e-06, 2.0615005e-05, 4.98565e-06, 1.2704134e-05, 6.2737986e-06, 2.4839706e-05]"
427,org:top_members/employees,"[0.27708417, 0.002227059, 0.63313454, 0.00174556, 0.00030784897, 0.00030053858, 0.00014852967, 0.000111121946, 0.0024933212, 0.034207292, 4.110638e-05, 0.00011339969, 0.00047587298, 0.00033604636, 0.004860354, 0.0021142266, 0.0035317466, 0.00016931522, 0.0005018549, 4.3760563e-05, 0.00030695891, 0.00058223493, 5.506962e-05, 0.0004369903, 2.827227e-05, 0.00055393716, 0.03326993, 0.0004276088, 0.0002752785, 0.00011605944]"
428,no_relation,"[0.9989411, 7.770936e-05, 0.00016257969, 0.00018030735, 5.5145483e-06, 7.951714e-05, 5.8387946e-06, 1.1703572e-05, 1.40923175e-05, 0.0001364491, 8.520507e-06, 4.5999554e-06, 2.5730444e-05, 1.9648885e-05, 2.4031446e-05, 7.595075e-06, 8.695959e-05, 5.835098e-06, 3.1641214e-06, 3.680712e-06, 8.289868e-06, 1.3716792e-05, 6.4103683e-06, 1.2931651e-05, 6.1604064e-06, 2.4248584e-05, 6.232289e-05, 1.8958546e-05, 1.6286109e-05, 2.6148427e-05]"
